order_id,time_id,customer_id,product_id,geography_id,quantity,sales,profit,delivery_time
CA-2014-163748,276,HG-15025,TEC-CO-10002095,HG-15025_76106,5,1999.96,624.99,4
CA-2015-119634,563,BW-11065,FUR-FU-10004270,BW-11065_27604,3,46.15,12.11,5
CA-2015-149300,664,BH-11710,TEC-MA-10000423,BH-11710_33012,3,32.98,-1.98,1
US-2016-111528,1063,JP-16135,OFF-ST-10001526,JP-16135_90032,4,481.32,125.14,0
US-2016-111528,1063,JP-16135,OFF-BI-10002194,JP-16135_90032,1,6.38,2.15,0
CA-2017-158169,1288,JM-16195,OFF-AP-10000828,JM-16195_92630,3,542.94,152.02,3
CA-2017-158169,1288,JM-16195,FUR-FU-10001473,JM-16195_92630,4,54.92,19.77,3
CA-2015-162047,645,FH-14365,FUR-CH-10004983,FH-14365_11561,10,1448.82,209.27,2
CA-2015-117772,592,MC-17575,OFF-ST-10003994,MC-17575_98103,6,353.88,17.69,2
US-2014-126340,301,EB-13870,TEC-PH-10004447,EB-13870_96003,3,333.58,25.02,6
CA-2016-149685,980,PM-19135,OFF-LA-10004545,PM-19135_78207,6,60.14,20.3,7
CA-2017-126396,1315,AR-10345,TEC-AC-10003116,AR-10345_77070,6,85.2,20.23,4
CA-2015-154900,401,SS-20875,OFF-LA-10001641,SS-20875_1453,1,3.15,1.51,4
CA-2015-154900,401,SS-20875,OFF-PA-10002377,SS-20875_1453,4,22.72,10.22,4
CA-2015-103835,606,SC-20440,FUR-FU-10000010,SC-20440_90032,3,14.91,4.62,4
CA-2015-103835,606,SC-20440,OFF-AP-10002651,SC-20440_90032,4,1158.12,335.85,4
CA-2015-158939,668,EA-14035,TEC-CO-10002313,EA-14035_65807,1,599.99,234.0,5
CA-2016-117408,942,TP-21130,OFF-ST-10001580,TP-21130_76706,2,23.97,2.4,6
CA-2016-142398,803,BP-11290,FUR-CH-10001545,BP-11290_90036,7,638.29,-31.91,4
CA-2016-142398,803,BP-11290,OFF-BI-10004826,BP-11290_90036,1,13.21,4.62,4
CA-2016-105277,1037,LM-17065,OFF-BI-10000301,LM-17065_13021,3,15.53,5.82,4
CA-2016-112060,1037,KT-16465,OFF-PA-10000994,KT-16465_94109,1,104.85,50.33,5
CA-2014-105270,304,AP-10915,OFF-AR-10003156,AP-10915_90008,3,30.48,7.92,7
CA-2014-105270,304,AP-10915,FUR-CH-10000988,AP-10915_90008,1,112.65,11.26,7
US-2015-159513,435,JD-15790,TEC-MA-10003329,JD-15790_90049,3,71.98,24.29,7
CA-2015-155586,684,XP-21865,OFF-AR-10001547,XP-21865_95928,1,2.21,0.6,4
CA-2015-155586,684,XP-21865,OFF-EN-10003072,XP-21865_95928,4,15.52,7.45,4
CA-2015-155586,684,XP-21865,OFF-PA-10000726,XP-21865_95928,4,36.44,16.4,4
CA-2017-141117,1339,JK-16090,FUR-BO-10001972,JK-16090_97477,6,217.76,-384.72,6
CA-2017-141117,1339,JK-16090,OFF-SU-10004664,JK-16090_97477,6,39.07,4.4,6
CA-2017-141117,1339,JK-16090,OFF-BI-10003676,JK-16090_97477,7,22.64,-16.6,6
CA-2017-141117,1339,JK-16090,OFF-AR-10003727,JK-16090_97477,7,95.14,10.7,6
CA-2017-115070,1164,MG-18205,FUR-FU-10003829,MG-18205_32216,5,12.32,1.85,4
CA-2017-115070,1164,MG-18205,OFF-BI-10003712,MG-18205_32216,3,4.42,-3.09,4
CA-2017-140186,1336,PG-18820,OFF-FA-10002280,PG-18820_93309,7,35.0,16.8,3
CA-2017-140186,1336,PG-18820,FUR-CH-10002961,PG-18820_93309,1,72.78,0.0,3
CA-2017-140186,1336,PG-18820,OFF-AP-10002578,PG-18820_93309,2,97.84,25.44,3
CA-2017-140186,1336,PG-18820,FUR-FU-10004848,PG-18820_93309,1,51.75,15.52,3
CA-2017-140186,1336,PG-18820,OFF-BI-10003364,PG-18820_93309,2,46.67,16.34,3
CA-2014-124856,261,LD-17005,OFF-ST-10002615,LD-17005_10011,9,1395.54,362.84,4
CA-2014-124856,261,LD-17005,FUR-FU-10000521,LD-17005_10011,4,117.36,36.38,4
CA-2014-124856,261,LD-17005,OFF-LA-10000121,LD-17005_10011,3,18.9,8.69,4
CA-2014-124856,261,LD-17005,OFF-PA-10001289,LD-17005_10011,2,77.52,37.98,4
CA-2014-166716,221,CR-12730,FUR-CH-10004495,CR-12730_60610,2,421.37,-6.02,5
CA-2014-123225,182,MN-17935,TEC-PH-10000895,MN-17935_79907,4,575.97,43.2,3
CA-2014-123225,182,MN-17935,OFF-PA-10000552,MN-17935_79907,2,10.37,3.63,3
CA-2015-163440,425,RD-19900,TEC-PH-10000376,RD-19900_91360,2,15.98,1.2,2
US-2017-106796,1196,JP-16135,OFF-AR-10003504,JP-16135_45503,3,10.27,1.16,7
CA-2017-113873,1381,KE-16420,OFF-ST-10000943,KE-16420_75220,4,61.79,6.18,6
CA-2017-113873,1381,KE-16420,FUR-BO-10003441,KE-16420_75220,3,206.0,-27.26,6
CA-2016-149783,946,DL-13315,OFF-PA-10002195,DL-13315_37918,3,12.19,4.11,3
CA-2016-149783,946,DL-13315,OFF-AP-10001205,DL-13315_37918,2,87.17,8.72,3
CA-2016-149783,946,DL-13315,OFF-AR-10002987,DL-13315_37918,2,31.74,8.33,3
CA-2016-125017,738,KB-16240,FUR-FU-10000723,KB-16240_37421,4,132.22,-18.18,5
US-2015-163279,425,JD-16150,OFF-PA-10003127,JD-16150_92037,4,105.52,48.54,4
US-2015-163279,425,JD-16150,FUR-FU-10000747,JD-16150_92037,2,91.96,15.63,4
US-2015-163279,425,JD-16150,TEC-PH-10001795,JD-16150_92037,3,1487.98,186.0,4
CA-2015-150196,525,SR-20740,OFF-PA-10003797,SR-20740_10024,3,19.44,9.33,1
US-2015-106495,508,AC-10450,TEC-AC-10002718,AC-10450_33614,1,11.67,-0.73,2
CA-2014-124730,319,LS-17245,TEC-PH-10002170,LS-17245_13501,4,279.96,78.39,0
CA-2014-124730,319,LS-17245,OFF-BI-10001078,LS-17245_13501,3,12.91,4.68,0
CA-2014-124730,319,LS-17245,OFF-BI-10001031,LS-17245_13501,4,17.09,5.77,0
CA-2014-124730,319,LS-17245,OFF-LA-10001158,LS-17245_13501,9,93.15,44.71,0
CA-2014-124730,319,LS-17245,OFF-LA-10001613,LS-17245_13501,4,11.52,5.64,0
CA-2017-117632,1196,CS-12175,OFF-SU-10000157,CS-12175_94122,2,238.62,4.77,6
CA-2017-117632,1196,CS-12175,OFF-AP-10004868,CS-12175_94122,1,7.77,2.1,6
CA-2017-117632,1196,CS-12175,FUR-TA-10001520,CS-12175_94122,5,285.48,-10.71,6
CA-2017-117632,1196,CS-12175,OFF-BI-10001900,CS-12175_94122,4,19.17,6.47,6
CA-2014-115056,113,AR-10510,OFF-AP-10003971,AR-10510_43229,3,26.14,1.96,0
CA-2017-161067,1310,KB-16405,OFF-PA-10000418,KB-16405_10035,4,419.4,201.31,3
CA-2017-161067,1310,KB-16405,FUR-CH-10004626,KB-16405_10035,1,90.8,14.12,3
CA-2017-161067,1310,KB-16405,FUR-CH-10004860,KB-16405_10035,2,181.76,-8.08,3
CA-2017-161067,1310,KB-16405,OFF-AR-10003251,KB-16405_10035,2,5.56,2.22,3
CA-2016-122063,1036,MM-17920,FUR-TA-10004575,MM-17920_47374,2,581.96,104.75,4
CA-2016-122063,1036,MM-17920,FUR-CH-10004754,MM-17920_47374,1,29.98,8.09,4
CA-2015-111206,540,RF-19735,TEC-AC-10003095,RF-19735_92105,4,519.96,176.79,4
CA-2016-142895,901,BP-11290,OFF-LA-10000262,BP-11290_28027,3,6.26,2.04,5
CA-2016-142895,901,BP-11290,FUR-CH-10002961,BP-11290_28027,5,363.92,0.0,5
CA-2015-101868,502,MJ-17740,OFF-BI-10003876,MJ-17740_33178,5,64.2,-42.8,7
CA-2015-101868,502,MJ-17740,OFF-BI-10002133,MJ-17740_33178,3,38.52,-26.96,7
CA-2015-101868,502,MJ-17740,TEC-AC-10004396,MJ-17740_33178,5,72.6,-8.17,7
CA-2017-133207,1395,DO-13645,TEC-PH-10004100,DO-13645_90036,4,57.57,5.76,6
CA-2015-132948,430,MV-17485,OFF-ST-10000636,MV-17485_98115,5,83.7,3.35,7
CA-2015-134992,604,MG-17875,OFF-PA-10001972,MG-17875_22204,5,32.4,15.55,4
CA-2015-134992,604,MG-17875,FUR-FU-10002554,MG-17875_22204,2,47.98,11.04,4
CA-2015-126725,659,BS-11665,TEC-PH-10003174,BS-11665_92105,4,415.97,52.0,4
CA-2015-126725,659,BS-11665,OFF-ST-10001418,BS-11665_92105,5,304.9,6.1,4
CA-2015-126725,659,BS-11665,FUR-FU-10002813,BS-11665_92105,4,80.96,29.15,4
CA-2015-126725,659,BS-11665,OFF-ST-10000129,BS-11665_92105,7,777.21,54.4,4
CA-2015-126725,659,BS-11665,OFF-PA-10001639,BS-11665_92105,5,32.4,15.55,4
CA-2015-126725,659,BS-11665,FUR-CH-10001708,BS-11665_92105,2,225.57,2.82,4
CA-2015-126725,659,BS-11665,FUR-FU-10001591,BS-11665_92105,3,36.6,15.37,4
CA-2015-121783,652,PO-19180,OFF-AP-10003849,PO-19180_55113,2,715.64,178.91,4
CA-2015-121783,652,PO-19180,OFF-ST-10000078,PO-19180_55113,3,795.51,143.19,4
CA-2015-121783,652,PO-19180,TEC-CO-10001571,PO-19180_55113,1,549.99,275.0,4
CA-2015-121783,652,PO-19180,OFF-BI-10001658,PO-19180_55113,3,74.76,34.39,4
CA-2015-121783,652,PO-19180,FUR-FU-10004351,PO-19180_55113,3,29.22,12.86,4
US-2014-138835,242,DA-13450,OFF-BI-10003314,DA-13450_23464,2,9.64,4.72,4
CA-2015-112214,557,AH-10690,OFF-ST-10001505,AH-10690_75220,7,33.49,-1.26,6
CA-2015-112214,557,AH-10690,OFF-SU-10003567,AH-10690_75220,3,23.04,-4.9,6
CA-2015-112214,557,AH-10690,OFF-BI-10002982,AH-10690_75220,1,1.36,-2.18,6
CA-2015-112214,557,AH-10690,FUR-FU-10002364,AH-10690_75220,5,14.76,-11.44,6
US-2017-153255,1310,JK-15730,FUR-BO-10004218,JK-15730_94521,2,239.67,14.1,4
CA-2015-108119,643,MS-17530,FUR-TA-10002530,MS-17530_72032,2,301.96,45.29,7
CA-2015-157434,462,JK-15640,OFF-PA-10001526,JK-15640_19120,2,7.97,2.89,5
CA-2016-101525,822,CM-12235,OFF-PA-10001497,CM-12235_72209,2,109.92,53.86,3
CA-2016-101525,822,CM-12235,OFF-PA-10003936,CM-12235_72209,3,19.44,9.33,3
CA-2016-101525,822,CM-12235,OFF-AR-10000716,CM-12235_72209,2,11.16,4.35,3
US-2014-117968,206,RS-19420,OFF-AP-10002765,RS-19420_6450,3,79.47,22.25,2
US-2014-117968,206,RS-19420,OFF-AR-10004165,RS-19420_6450,2,4.56,2.01,2
US-2014-117968,206,RS-19420,FUR-CH-10002335,RS-19420_6450,5,1133.35,294.67,2
CA-2016-158211,707,BP-11185,OFF-AR-10004078,BP-11185_19143,1,4.67,0.58,4
CA-2016-158211,707,BP-11185,OFF-BI-10002026,BP-11185_19143,6,104.58,-80.18,4
CA-2016-152247,1010,MA-17995,FUR-CH-10001215,MA-17995_82001,4,1603.14,100.2,5
CA-2016-128223,865,EB-13705,FUR-TA-10001771,EB-13705_92804,7,1293.49,80.84,0
CA-2016-154235,966,RD-19900,FUR-FU-10004006,RD-19900_47401,3,127.95,21.75,4
CA-2017-129910,1153,ME-17320,OFF-ST-10003282,ME-17320_31907,1,59.76,16.73,4
CA-2017-133095,1219,EH-14005,OFF-BI-10002353,EH-14005_72401,7,108.08,54.04,0
CA-2017-133095,1219,EH-14005,OFF-BI-10004141,EH-14005_72401,3,9.54,4.39,0
CA-2015-130554,440,FM-14290,OFF-AR-10001954,FM-14290_19140,3,11.74,1.03,2
CA-2014-152443,132,FG-14260,OFF-BI-10001071,FG-14260_1841,7,447.86,219.45,5
CA-2014-152443,132,FG-14260,OFF-PA-10003022,FG-14260_1841,3,17.94,8.79,5
CA-2014-152443,132,FG-14260,OFF-AP-10001293,FG-14260_1841,6,245.88,68.85,5
CA-2016-133319,947,MV-17485,OFF-PA-10001815,MV-17485_10011,4,192.16,92.24,6
CA-2016-133935,960,JW-15220,FUR-CH-10001215,JW-15220_92105,2,801.57,50.1,4
CA-2016-133935,960,JW-15220,OFF-PA-10000100,JW-15220_92105,9,368.91,180.77,4
CA-2016-133935,960,JW-15220,FUR-CH-10002880,JW-15220_92105,9,885.53,-99.62,4
CA-2016-136301,773,EH-13765,FUR-FU-10004712,EH-13765_94109,2,28.28,7.35,2
CA-2016-136301,773,EH-13765,OFF-SU-10000151,EH-13765_94109,3,4912.59,196.5,2
US-2014-109456,278,LS-17245,OFF-BI-10000136,LS-17245_94110,3,14.35,5.02,1
US-2014-109456,278,LS-17245,TEC-AC-10003610,LS-17245_94110,3,179.97,86.39,1
CA-2017-151596,1345,BP-11050,OFF-ST-10001837,BP-11050_2920,1,42.76,11.12,3
CA-2015-147879,470,CC-12220,OFF-PA-10001952,CC-12220_42301,2,45.68,21.01,5
CA-2016-166625,805,JM-15580,OFF-BI-10002414,JM-15580_21215,2,25.06,11.78,3
CA-2016-146157,1024,RD-19720,OFF-PA-10001790,RD-19720_60610,1,38.43,13.45,5
CA-2016-146157,1024,RD-19720,OFF-ST-10001590,RD-19720_60610,2,21.57,1.62,5
CA-2016-146157,1024,RD-19720,TEC-AC-10003657,RD-19720_60610,3,81.58,2.04,5
CA-2017-159954,1317,SS-20410,OFF-BI-10004876,SS-20410_30318,1,2.78,1.36,4
CA-2017-100825,1316,KD-16495,OFF-ST-10003123,KD-16495_90036,3,99.87,23.97,5
CA-2014-168305,294,PL-18925,OFF-LA-10003498,PL-18925_90049,3,44.4,22.2,7
CA-2014-168305,294,PL-18925,OFF-PA-10004947,PL-18925_90049,5,21.4,9.63,7
CA-2016-167682,794,ZD-21925,FUR-FU-10003799,ZD-21925_47374,4,71.12,22.05,6
CA-2016-167682,794,ZD-21925,TEC-PH-10000673,ZD-21925_47374,4,259.96,124.78,6
CA-2017-108000,1076,LS-16945,OFF-EN-10002621,LS-16945_94110,1,9.78,4.89,4
CA-2015-146465,662,PB-18805,OFF-BI-10004528,PB-18805_94122,9,24.19,7.56,4
CA-2016-159639,1030,PC-18745,FUR-FU-10001889,PC-18745_7090,3,31.56,10.41,5
US-2017-153948,1374,FM-14290,OFF-PA-10000157,FM-14290_94122,3,59.94,28.17,0
US-2017-153948,1374,FM-14290,OFF-PA-10002764,FM-14290_94122,4,45.36,22.23,0
US-2017-153948,1374,FM-14290,OFF-PA-10000143,FM-14290_94122,5,26.4,12.67,0
US-2017-153948,1374,FM-14290,OFF-LA-10000414,FM-14290_94122,4,41.4,19.87,0
US-2017-153948,1374,FM-14290,TEC-AC-10003441,FM-14290_94122,1,16.95,1.02,0
US-2016-113985,1035,KD-16495,OFF-BI-10002353,KD-16495_95123,2,24.7,9.26,5
US-2016-113985,1035,KD-16495,OFF-AP-10001303,KD-16495_95123,3,59.7,26.86,5
US-2016-113985,1035,KD-16495,FUR-FU-10003026,KD-16495_95123,3,14.52,5.66,5
US-2016-113985,1035,KD-16495,OFF-BI-10000632,KD-16495_95123,3,104.18,33.86,5
CA-2016-155383,1050,SC-20680,OFF-ST-10001328,SC-20680_98115,3,46.53,13.03,5
CA-2014-120432,225,DW-13585,OFF-SU-10004661,DW-13585_42301,3,25.5,6.63,2
US-2015-126977,599,PF-19120,OFF-ST-10000617,PF-19120_10035,5,14.9,1.04,6
US-2015-126977,599,PF-19120,OFF-LA-10002762,PF-19120_10035,7,87.71,41.22,6
US-2015-126977,599,PF-19120,FUR-CH-10001973,PF-19120_10035,2,199.76,8.88,6
US-2015-126977,599,PF-19120,OFF-ST-10003058,PF-19120_10035,4,94.6,27.43,6
US-2015-126977,599,PF-19120,FUR-BO-10004834,PF-19120_10035,6,4228.7,158.58,6
US-2015-126977,599,PF-19120,FUR-BO-10002213,PF-19120_10035,5,2003.92,-25.05,6
US-2015-126977,599,PF-19120,TEC-PH-10002170,PF-19120_10035,3,209.97,58.79,6
US-2015-126977,599,PF-19120,TEC-AC-10003033,PF-19120_10035,2,659.9,217.77,6
US-2015-126977,599,PF-19120,OFF-PA-10004071,PF-19120_10035,2,110.96,53.26,6
US-2015-126977,599,PF-19120,TEC-PH-10000169,PF-19120_10035,4,67.8,1.36,6
CA-2016-130288,1029,DK-13225,FUR-TA-10002958,DK-13225_10011,2,313.18,-120.05,4
CA-2017-146458,1387,RB-19435,OFF-AR-10001177,RB-19435_22153,7,22.96,6.66,3
CA-2017-150420,1218,GD-14590,TEC-AC-10004975,GD-14590_98226,10,1099.5,362.84,5
US-2014-118997,90,RA-19885,FUR-TA-10001086,RA-19885_35601,8,1215.92,316.14,4
CA-2014-114314,273,DB-13555,OFF-LA-10000240,DB-13555_72701,1,7.31,3.44,4
CA-2014-114314,273,DB-13555,FUR-FU-10002107,DB-13555_72701,4,8.92,3.92,4
US-2017-169551,1252,RL-19615,FUR-BO-10001519,RL-19615_19120,3,87.21,-45.35,2
US-2017-169551,1252,RL-19615,OFF-PA-10004100,RL-19615_19120,3,15.55,5.44,2
US-2017-169551,1252,RL-19615,TEC-PH-10001363,RL-19615_19120,2,683.99,-114.0,2
US-2017-169551,1252,RL-19615,OFF-ST-10004835,RL-19615_19120,3,13.39,1.0,2
US-2017-169551,1252,RL-19615,TEC-AC-10002018,RL-19615_19120,3,16.78,4.82,2
US-2017-169551,1252,RL-19615,TEC-AC-10003033,RL-19615_19120,2,527.92,85.79,2
CA-2016-103107,885,RB-19465,FUR-FU-10000221,RB-19465_98103,5,25.4,8.64,0
CA-2016-103107,885,RB-19465,TEC-PH-10001198,RB-19465_98103,3,177.48,19.97,0
CA-2016-103107,885,RB-19465,TEC-PH-10002564,RB-19465_98103,3,71.98,9.0,0
CA-2017-122077,1203,JF-15295,TEC-PH-10003811,JF-15295_75023,1,95.99,9.6,6
CA-2017-122077,1203,JF-15295,OFF-LA-10004178,JF-15295_75023,4,13.22,4.3,6
CA-2017-112431,1349,RW-19690,TEC-AC-10001465,RW-19690_90049,12,435.84,130.75,2
CA-2017-112431,1349,RW-19690,OFF-AR-10000940,RW-19690_90049,2,5.88,1.59,2
CA-2016-151092,917,VG-21790,TEC-PH-10001700,VG-21790_90032,4,211.17,18.48,7
CA-2014-104178,226,JM-15265,FUR-FU-10000771,JM-15265_90036,1,6.28,2.64,4
CA-2014-104178,226,JM-15265,TEC-AC-10002399,JM-15265_90036,5,95.1,30.43,4
CA-2014-104178,226,JM-15265,OFF-PA-10004983,JM-15265_90036,4,25.92,12.44,4
CA-2014-104178,226,JM-15265,OFF-ST-10004258,JM-15265_90036,4,48.84,13.19,4
CA-2015-115924,596,BE-11455,OFF-BI-10004040,BE-11455_50315,5,25.9,12.69,4
CA-2017-161046,1128,CB-12535,OFF-EN-10003862,CB-12535_38671,4,42.68,19.63,0
CA-2017-161046,1128,CB-12535,TEC-AC-10004571,CB-12535_38671,3,299.97,125.99,0
CA-2017-161046,1128,CB-12535,OFF-AP-10000891,CB-12535_38671,2,262.24,78.67,0
CA-2017-161046,1128,CB-12535,OFF-BI-10002026,CB-12535_38671,6,234.36,112.49,0
US-2017-141698,1169,SD-20485,OFF-PA-10001826,SD-20485_77041,4,20.74,7.26,6
US-2014-105151,81,SG-20890,OFF-AR-10001231,SG-20890_10009,5,10.5,2.94,1
CA-2014-155796,304,TS-21430,FUR-FU-10000409,TS-21430_19601,2,23.97,7.79,4
CA-2014-155796,304,TS-21430,FUR-BO-10002545,TS-21430_19601,4,521.96,-250.54,4
CA-2016-127138,772,DK-13225,OFF-ST-10002756,DK-13225_94109,5,676.55,6.77,3
CA-2016-127138,772,DK-13225,OFF-AP-10003842,DK-13225_94109,5,154.9,40.27,3
CA-2016-127138,772,DK-13225,OFF-EN-10004459,DK-13225_94109,4,30.56,14.97,3
CA-2016-127138,772,DK-13225,FUR-CH-10003746,DK-13225_94109,3,770.35,77.04,3
CA-2017-150602,1104,ML-17395,FUR-FU-10003142,ML-17395_90045,4,21.12,6.55,5
CA-2014-140732,304,MA-17560,TEC-PH-10001425,MA-17560_90004,9,575.93,57.59,2
CA-2014-140732,304,MA-17560,OFF-AP-10001626,MA-17560_90004,2,7.78,2.02,2
CA-2014-140732,304,MA-17560,OFF-PA-10003625,MA-17560_90004,4,123.92,55.76,2
CA-2017-119011,1296,LR-17035,OFF-SU-10004768,LR-17035_94109,3,17.22,5.17,5
CA-2017-119011,1296,LR-17035,OFF-ST-10000777,LR-17035_94109,6,226.56,63.44,5
CA-2017-119011,1296,LR-17035,TEC-PH-10003171,LR-17035_94109,3,107.88,10.79,5
CA-2016-166912,717,BE-11335,OFF-PA-10001033,BE-11335_10009,2,81.98,40.17,2
CA-2014-141726,191,CC-12145,OFF-PA-10000418,CC-12145_92105,1,104.85,50.33,2
CA-2014-141726,191,CC-12145,OFF-BI-10001982,CC-12145_92105,2,8.7,3.16,2
CA-2014-141726,191,CC-12145,OFF-PA-10002230,CC-12145_92105,4,19.92,9.76,2
CA-2014-141726,191,CC-12145,FUR-FU-10003577,CC-12145_92105,3,43.02,15.49,2
CA-2017-115105,1101,BD-11770,FUR-BO-10001811,BD-11770_10024,1,240.78,30.1,5
CA-2015-143980,697,JK-15640,OFF-AP-10003779,JK-15640_10011,2,414.96,124.49,4
CA-2016-135636,980,DB-13615,OFF-ST-10000676,DB-13615_28205,5,387.72,-67.85,5
CA-2017-102155,1258,RR-19525,OFF-ST-10001496,RR-19525_66212,2,360.38,93.7,4
CA-2017-102155,1258,RR-19525,OFF-PA-10003673,RR-19525_66212,2,13.56,6.24,4
CA-2017-116953,1178,SV-20935,TEC-PH-10004614,SV-20935_85204,10,552.0,34.5,1
CA-2014-117765,239,RB-19465,FUR-TA-10001039,RB-19465_74133,5,429.9,111.77,6
CA-2014-117765,239,RB-19465,OFF-BI-10000474,RB-19465_74133,2,32.06,15.39,6
CA-2014-117765,239,RB-19465,FUR-CH-10004698,RB-19465_74133,2,161.96,45.35,6
CA-2014-117765,239,RB-19465,OFF-ST-10003327,RB-19465_74133,2,19.86,5.76,6
CA-2016-114895,1024,MV-18190,OFF-PA-10000232,MV-18190_10035,2,12.96,6.35,7
CA-2017-112984,1323,EH-14185,OFF-PA-10003657,EH-14185_19143,6,20.54,6.42,2
CA-2016-163776,899,JS-16030,FUR-FU-10001185,JS-16030_39401,6,185.58,76.09,6
CA-2016-163776,899,JS-16030,OFF-BI-10003007,JS-16030_39401,2,77.56,35.68,6
CA-2016-163776,899,JS-16030,OFF-ST-10002485,JS-16030_39401,4,87.92,0.88,6
CA-2016-163776,899,JS-16030,OFF-PA-10001033,JS-16030_39401,6,245.94,120.51,6
CA-2016-163776,899,JS-16030,OFF-BI-10000404,JS-16030_39401,1,8.6,4.04,6
CA-2016-163776,899,JS-16030,FUR-BO-10003546,JS-16030_39401,5,504.9,126.23,6
US-2017-163300,1322,ES-14020,OFF-BI-10004390,ES-14020_90049,7,2357.49,884.06,6
US-2017-163300,1322,ES-14020,TEC-PH-10001700,ES-14020_90049,7,369.54,32.34,6
US-2017-163300,1322,ES-14020,FUR-CH-10003396,ES-14020_90049,3,184.75,-20.78,6
CA-2016-162187,1044,NS-18640,OFF-ST-10001558,NS-18640_43229,5,64.96,-4.06,0
CA-2016-162187,1044,NS-18640,OFF-SU-10004782,NS-18640_43229,2,13.52,1.69,0
CA-2016-162187,1044,NS-18640,FUR-CH-10003298,NS-18640_43229,5,458.43,-137.53,0
CA-2016-162187,1044,NS-18640,OFF-AP-10000576,NS-18640_43229,4,387.14,24.2,0
CA-2016-162187,1044,NS-18640,FUR-TA-10003008,NS-18640_43229,3,328.59,-147.87,0
US-2014-112991,333,SH-19975,FUR-CH-10001708,SH-19975_83605,3,338.35,4.23,4
US-2014-112991,333,SH-19975,OFF-PA-10000019,SH-19975_83605,4,25.92,12.44,4
US-2014-112991,333,SH-19975,OFF-PA-10002222,SH-19975_83605,4,91.36,42.03,4
CA-2014-124079,336,RF-19345,FUR-FU-10002553,RF-19345_85023,3,87.96,7.7,4
CA-2014-124079,336,RF-19345,OFF-BI-10002103,RF-19345_85023,2,5.21,-4.17,4
US-2017-146878,1328,DL-12865,OFF-BI-10002794,DL-12865_33142,1,12.29,-8.61,6
CA-2017-107244,1314,AG-10390,FUR-FU-10002597,AG-10390_90004,4,19.76,8.3,4
CA-2015-100657,644,SW-20245,FUR-CH-10003535,SW-20245_12180,2,109.76,8.54,5
CA-2017-129581,1409,KN-16390,TEC-PH-10001527,KN-16390_2740,3,128.85,3.87,7
CA-2017-129028,1155,GB-14530,FUR-FU-10004006,GB-14530_29501,3,127.95,21.75,2
CA-2015-135580,702,CL-12565,OFF-PA-10000595,CL-12565_90049,3,68.52,31.52,4
CA-2015-135580,702,CL-12565,OFF-ST-10000798,CL-12565_90049,3,74.94,14.24,4
CA-2015-135580,702,CL-12565,TEC-MA-10004002,CL-12565_90049,6,2548.56,286.71,4
CA-2015-135580,702,CL-12565,OFF-EN-10003296,CL-12565_90049,3,271.44,122.15,4
CA-2015-135580,702,CL-12565,TEC-PH-10004345,CL-12565_90049,3,287.88,35.98,4
CA-2016-159016,770,KF-16285,OFF-PA-10004405,KF-16285_90008,5,14.9,7.15,1
CA-2016-159016,770,KF-16285,TEC-PH-10002885,KF-16285_90008,8,4158.91,363.9,1
CA-2014-102652,88,AY-10555,FUR-FU-10000747,AY-10555_90049,2,91.96,15.63,6
CA-2014-102652,88,AY-10555,FUR-FU-10001918,AY-10555_90049,7,33.11,12.91,6
CA-2014-102652,88,AY-10555,OFF-PA-10003309,AY-10555_90049,3,19.44,9.33,6
CA-2014-102652,88,AY-10555,OFF-PA-10001977,AY-10555_90049,1,55.48,26.63,6
CA-2014-152422,267,BD-11635,OFF-AP-10002892,BD-11635_43229,5,91.92,11.49,5
US-2016-156692,924,HG-15025,OFF-AP-10002222,HG-15025_70065,2,17.34,4.68,0
US-2016-156692,924,HG-15025,TEC-AC-10000158,HG-15025_70065,2,71.98,15.12,0
CA-2014-130869,310,CB-12025,OFF-EN-10002600,CB-12025_75104,3,7.08,2.48,4
US-2017-128832,1178,LS-16945,TEC-AC-10004855,LS-16945_2908,2,69.98,4.9,3
CA-2017-139717,1300,DM-13015,OFF-AP-10000938,DM-13015_43130,8,646.27,64.63,2
CA-2017-139717,1300,DM-13015,OFF-PA-10002195,DM-13015_43130,2,10.37,3.76,2
CA-2017-136007,1118,AC-10615,OFF-FA-10002701,AC-10615_98115,5,8.4,0.34,7
CA-2017-136007,1118,AC-10615,TEC-PH-10003589,AC-10615_98115,5,71.96,25.19,7
CA-2016-157364,1022,LT-17110,OFF-AR-10003752,LT-17110_28540,2,18.48,6.01,2
US-2016-112970,1017,TB-21250,OFF-AR-10003829,TB-21250_90049,3,9.84,2.85,1
US-2017-152492,1251,AH-10585,FUR-CH-10000155,AH-10585_33142,1,239.24,23.92,0
CA-2016-101168,1058,SS-20140,FUR-FU-10003142,SS-20140_3060,4,21.12,6.55,7
CA-2017-104010,1177,TD-20995,OFF-SU-10001218,TD-20995_10011,5,54.9,15.37,2
CA-2015-130253,686,PP-18955,FUR-FU-10002963,PP-18955_90036,3,15.24,5.18,4
US-2015-155369,452,PG-18820,OFF-AP-10002578,PG-18820_75007,2,19.57,-52.83,6
US-2015-155369,452,PG-18820,OFF-BI-10003925,PG-18820_75007,4,310.39,-512.15,6
CA-2016-131205,946,AA-10645,FUR-FU-10003347,AA-10645_40324,3,42.6,16.61,4
CA-2016-131205,946,AA-10645,OFF-BI-10000315,AA-10645_40324,6,113.94,54.69,4
