inventory_id,time_id,product_id,department_id,quantity_sold,storage_capacity,utilization_rate
4397,788,OFF-ST-10000649,2,2,4043,0.0004946821667078902
4398,788,OFF-ST-10002485,2,4,4043,0.0009893643334157804
4399,789,FUR-BO-10004015,1,5,3003,0.001665001665001665
4400,789,FUR-CH-10002965,1,6,3003,0.001998001998001998
4401,789,FUR-FU-10004848,1,8,3003,0.002664002664002664
4402,789,OFF-BI-10000320,2,7,4043,0.0017313875834776156
4403,789,OFF-BI-10003708,2,5,4043,0.0012367054167697256
4404,789,OFF-PA-10000466,2,2,4043,0.0004946821667078902
4405,789,OFF-PA-10001295,2,3,4043,0.0007420232500618352
4406,789,TEC-PH-10000141,3,4,2257,0.0017722640673460345
4407,789,TEC-PH-10001254,3,8,2257,0.003544528134692069
4408,790,OFF-PA-10004156,2,1,4043,0.0002473410833539451
4409,791,FUR-CH-10003817,1,6,3003,0.001998001998001998
4410,791,TEC-AC-10003289,3,2,2257,0.0008861320336730173
4411,791,TEC-PH-10002789,3,3,2257,0.001329198050509526
4412,792,FUR-CH-10000454,1,6,3003,0.001998001998001998
4413,792,FUR-FU-10003274,1,4,3003,0.001332001332001332
4414,792,OFF-AP-10002350,2,2,4043,0.0004946821667078902
4415,792,OFF-AR-10000588,2,3,4043,0.0007420232500618352
4416,792,OFF-AR-10001953,2,6,4043,0.0014840465001236705
4417,792,OFF-AR-10002956,2,4,4043,0.0009893643334157804
4418,792,OFF-AR-10003156,2,3,4043,0.0007420232500618352
4419,792,OFF-AR-10004974,2,3,4043,0.0007420232500618352
4420,792,OFF-BI-10003305,2,3,4043,0.0007420232500618352
4421,792,OFF-BI-10004140,2,1,4043,0.0002473410833539451
4422,792,OFF-FA-10003112,2,5,4043,0.0012367054167697256
4423,792,OFF-LA-10001297,2,2,4043,0.0004946821667078902
4424,792,OFF-ST-10001469,2,3,4043,0.0007420232500618352
4425,792,OFF-SU-10000946,2,8,4043,0.001978728666831561
4426,792,OFF-SU-10001574,2,3,4043,0.0007420232500618352
4427,792,TEC-PH-10000148,3,1,2257,0.00044306601683650863
4428,792,TEC-PH-10002365,3,4,2257,0.0017722640673460345
4429,793,FUR-CH-10000847,1,5,3003,0.001665001665001665
4430,794,FUR-FU-10003799,1,4,3003,0.001332001332001332
4431,794,OFF-BI-10004330,2,9,4043,0.002226069750185506
4432,794,OFF-PA-10003893,2,3,4043,0.0007420232500618352
4433,794,TEC-PH-10000673,3,4,2257,0.0017722640673460345
4434,795,FUR-FU-10000723,1,2,3003,0.000666000666000666
4435,795,OFF-BI-10004600,2,2,4043,0.0004946821667078902
4436,795,OFF-PA-10001776,2,3,4043,0.0007420232500618352
4437,795,OFF-ST-10003455,2,2,4043,0.0004946821667078902
4438,795,TEC-AC-10001109,3,3,2257,0.001329198050509526
4439,795,TEC-PH-10001448,3,3,2257,0.001329198050509526
4440,796,OFF-ST-10003442,2,7,4043,0.0017313875834776156
4441,796,OFF-SU-10000646,2,4,4043,0.0009893643334157804
4442,796,TEC-PH-10000141,3,3,2257,0.001329198050509526
4443,797,TEC-PH-10002555,3,5,2257,0.002215330084182543
4444,798,FUR-CH-10000454,1,3,3003,0.000999000999000999
4445,798,OFF-AP-10003278,2,3,4043,0.0007420232500618352
4446,798,OFF-AR-10002833,2,2,4043,0.0004946821667078902
4447,798,OFF-PA-10004243,2,2,4043,0.0004946821667078902
4448,798,OFF-ST-10001627,2,3,4043,0.0007420232500618352
4449,798,TEC-CO-10002095,3,3,2257,0.001329198050509526
4450,799,FUR-BO-10001608,1,5,3003,0.001665001665001665
4451,799,FUR-BO-10002268,1,6,3003,0.001998001998001998
4452,799,FUR-CH-10004540,1,4,3003,0.001332001332001332
4453,799,FUR-FU-10002597,1,5,3003,0.001665001665001665
4454,799,FUR-FU-10003268,1,4,3003,0.001332001332001332
4455,799,OFF-AR-10002399,2,4,4043,0.0009893643334157804
4456,799,OFF-BI-10004224,2,6,4043,0.0014840465001236705
4457,799,OFF-BI-10004995,2,4,4043,0.0009893643334157804
4458,799,OFF-EN-10001137,2,2,4043,0.0004946821667078902
4459,799,OFF-EN-10002312,2,1,4043,0.0002473410833539451
4460,799,OFF-EN-10002973,2,4,4043,0.0009893643334157804
4461,799,OFF-FA-10002280,2,6,4043,0.0014840465001236705
4462,799,OFF-PA-10000019,2,2,4043,0.0004946821667078902
4463,799,OFF-PA-10001934,2,4,4043,0.0009893643334157804
4464,799,OFF-PA-10002713,2,5,4043,0.0012367054167697256
4465,799,OFF-PA-10002947,2,3,4043,0.0007420232500618352
4466,799,OFF-ST-10002583,2,2,4043,0.0004946821667078902
4467,799,TEC-AC-10001990,3,9,2257,0.003987594151528578
4468,800,FUR-BO-10001798,1,5,3003,0.001665001665001665
4469,800,OFF-BI-10000831,2,2,4043,0.0004946821667078902
4470,800,OFF-BI-10003712,2,9,4043,0.002226069750185506
4471,800,TEC-PH-10002555,3,2,2257,0.0008861320336730173
4472,801,OFF-AP-10004980,2,3,4043,0.0007420232500618352
4473,801,OFF-AR-10000034,2,4,4043,0.0009893643334157804
4474,801,OFF-BI-10000069,2,4,4043,0.0009893643334157804
4475,801,OFF-BI-10000174,2,5,4043,0.0012367054167697256
4476,801,OFF-BI-10004716,2,2,4043,0.0004946821667078902
4477,801,OFF-PA-10002787,2,2,4043,0.0004946821667078902
4478,801,OFF-ST-10000636,2,9,4043,0.002226069750185506
4479,801,OFF-ST-10001932,2,3,4043,0.0007420232500618352
4480,803,FUR-CH-10000225,1,3,3003,0.000999000999000999
4481,803,FUR-CH-10001545,1,7,3003,0.002331002331002331
4482,803,FUR-TA-10004086,1,4,3003,0.001332001332001332
4483,803,OFF-BI-10003707,2,3,4043,0.0007420232500618352
4484,803,OFF-BI-10004826,2,1,4043,0.0002473410833539451
4485,803,OFF-EN-10002500,2,5,4043,0.0012367054167697256
4486,803,OFF-PA-10000100,2,1,4043,0.0002473410833539451
4487,803,OFF-PA-10000807,2,3,4043,0.0007420232500618352
4488,803,OFF-PA-10000809,2,3,4043,0.0007420232500618352
4489,803,OFF-ST-10000060,2,1,4043,0.0002473410833539451
4490,803,OFF-ST-10001469,2,3,4043,0.0007420232500618352
4491,804,OFF-EN-10001509,2,3,4043,0.0007420232500618352
4492,805,FUR-CH-10004086,1,4,3003,0.001332001332001332
4493,805,FUR-CH-10004886,1,5,3003,0.001665001665001665
4494,805,OFF-BI-10002414,2,2,4043,0.0004946821667078902
4495,805,OFF-ST-10001228,2,4,4043,0.0009893643334157804
4496,805,OFF-ST-10001558,2,5,4043,0.0012367054167697256
4497,806,FUR-CH-10002024,1,2,3003,0.000666000666000666
4498,806,OFF-AR-10001221,2,7,4043,0.0017313875834776156
4499,806,OFF-BI-10004584,2,2,4043,0.0004946821667078902
4500,806,OFF-FA-10002988,2,5,4043,0.0012367054167697256
4501,806,OFF-PA-10004327,2,3,4043,0.0007420232500618352
4502,806,OFF-ST-10000617,2,2,4043,0.0004946821667078902
4503,806,TEC-AC-10004659,3,12,2257,0.005316792202038104
4504,807,FUR-FU-10000550,1,2,3003,0.000666000666000666
4505,807,OFF-AR-10003056,2,3,4043,0.0007420232500618352
4506,807,OFF-BI-10002432,2,5,4043,0.0012367054167697256
4507,807,OFF-PA-10003022,2,7,4043,0.0017313875834776156
4508,807,OFF-SU-10003567,2,3,4043,0.0007420232500618352
4509,807,TEC-AC-10004209,3,4,2257,0.0017722640673460345
4510,807,TEC-MA-10001047,3,7,2257,0.0031014621178555605
4511,808,FUR-BO-10003441,1,3,3003,0.000999000999000999
4512,808,FUR-FU-10000206,1,8,3003,0.002664002664002664
4513,808,FUR-FU-10003798,1,5,3003,0.001665001665001665
4514,808,OFF-FA-10000134,2,5,4043,0.0012367054167697256
4515,808,TEC-PH-10003092,3,1,2257,0.00044306601683650863
4516,809,FUR-CH-10002880,1,4,3003,0.001332001332001332
4517,809,FUR-FU-10004748,1,5,3003,0.001665001665001665
4518,809,OFF-AP-10001271,2,4,4043,0.0009893643334157804
4519,809,OFF-AR-10001573,2,3,4043,0.0007420232500618352
4520,809,OFF-PA-10001560,2,2,4043,0.0004946821667078902
4521,809,OFF-ST-10001780,2,3,4043,0.0007420232500618352
4522,809,OFF-ST-10003656,2,3,4043,0.0007420232500618352
4523,809,OFF-SU-10004290,2,1,4043,0.0002473410833539451
4524,809,TEC-PH-10004924,3,4,2257,0.0017722640673460345
4525,810,FUR-TA-10002622,1,2,3003,0.000666000666000666
4526,810,OFF-AR-10000823,2,3,4043,0.0007420232500618352
4527,810,OFF-AR-10004022,2,2,4043,0.0004946821667078902
4528,810,OFF-AR-10004456,2,5,4043,0.0012367054167697256
4529,810,OFF-AR-10004582,2,2,4043,0.0004946821667078902
4530,810,OFF-BI-10000050,2,1,4043,0.0002473410833539451
4531,810,OFF-BI-10000174,2,2,4043,0.0004946821667078902
4532,810,OFF-BI-10000591,2,3,4043,0.0007420232500618352
4533,810,OFF-PA-10000418,2,5,4043,0.0012367054167697256
4534,810,OFF-PA-10002377,2,4,4043,0.0009893643334157804
4535,810,OFF-ST-10000991,2,4,4043,0.0009893643334157804
4536,810,OFF-SU-10001218,2,5,4043,0.0012367054167697256
4537,810,OFF-SU-10002522,2,2,4043,0.0004946821667078902
4538,810,TEC-PH-10004700,3,5,2257,0.002215330084182543
4539,810,TEC-PH-10004774,3,2,2257,0.0008861320336730173
4540,812,OFF-AP-10004487,2,3,4043,0.0007420232500618352
4541,812,OFF-AR-10004817,2,3,4043,0.0007420232500618352
4542,812,OFF-BI-10002854,2,8,4043,0.001978728666831561
4543,812,OFF-BI-10004967,2,5,4043,0.0012367054167697256
4544,812,OFF-PA-10003797,2,8,4043,0.001978728666831561
4545,812,OFF-ST-10000563,2,4,4043,0.0009893643334157804
4546,813,FUR-FU-10000023,1,5,3003,0.001665001665001665
4547,813,FUR-FU-10001889,1,3,3003,0.000999000999000999
4548,813,FUR-FU-10003975,1,2,3003,0.000666000666000666
4549,813,FUR-TA-10001889,1,6,3003,0.001998001998001998
4550,813,OFF-AP-10002578,2,2,4043,0.0004946821667078902
4551,813,OFF-AR-10000614,2,9,4043,0.002226069750185506
4552,813,OFF-AR-10003190,2,1,4043,0.0002473410833539451
4553,813,OFF-BI-10000315,2,5,4043,0.0012367054167697256
4554,813,OFF-ST-10002406,2,2,4043,0.0004946821667078902
4555,813,OFF-SU-10003505,2,2,4043,0.0004946821667078902
4556,814,OFF-BI-10002764,2,7,4043,0.0017313875834776156
4557,814,OFF-BI-10004593,2,6,4043,0.0014840465001236705
4558,814,OFF-EN-10004386,2,3,4043,0.0007420232500618352
4559,814,OFF-PA-10002421,2,6,4043,0.0014840465001236705
4560,814,OFF-PA-10002666,2,5,4043,0.0012367054167697256
4561,814,OFF-PA-10002923,2,2,4043,0.0004946821667078902
4562,814,OFF-ST-10000760,2,5,4043,0.0012367054167697256
4563,814,TEC-AC-10001908,3,1,2257,0.00044306601683650863
4564,815,FUR-CH-10004287,1,6,3003,0.001998001998001998
4565,815,OFF-BI-10003355,2,1,4043,0.0002473410833539451
4566,815,OFF-BI-10004040,2,2,4043,0.0004946821667078902
4567,815,OFF-PA-10003441,2,3,4043,0.0007420232500618352
4568,815,TEC-AC-10003174,3,3,2257,0.001329198050509526
4569,816,OFF-BI-10001153,2,2,4043,0.0004946821667078902
4570,816,OFF-BI-10001982,2,3,4043,0.0007420232500618352
4571,816,TEC-PH-10004614,3,2,2257,0.0008861320336730173
4572,817,FUR-CH-10004983,1,3,3003,0.000999000999000999
4573,819,FUR-CH-10002304,1,2,3003,0.000666000666000666
4574,819,FUR-FU-10001602,1,2,3003,0.000666000666000666
4575,819,OFF-LA-10004345,2,4,4043,0.0009893643334157804
4576,819,OFF-PA-10001970,2,3,4043,0.0007420232500618352
4577,819,TEC-PH-10003012,3,3,2257,0.001329198050509526
4578,821,FUR-FU-10002759,1,7,3003,0.002331002331002331
4579,821,FUR-FU-10004973,1,3,3003,0.000999000999000999
4580,821,OFF-BI-10003314,2,2,4043,0.0004946821667078902
4581,822,FUR-TA-10004534,1,3,3003,0.000999000999000999
4582,822,OFF-AR-10000716,2,2,4043,0.0004946821667078902
4583,822,OFF-BI-10002954,2,2,4043,0.0004946821667078902
4584,822,OFF-LA-10001569,2,1,4043,0.0002473410833539451
4585,822,OFF-PA-10001497,2,2,4043,0.0004946821667078902
4586,822,OFF-PA-10003936,2,3,4043,0.0007420232500618352
4587,823,FUR-CH-10002304,1,9,3003,0.002997002997002997
4588,823,FUR-CH-10003298,1,4,3003,0.001332001332001332
4589,823,FUR-FU-10000732,1,2,3003,0.000666000666000666
4590,823,FUR-FU-10002253,1,5,3003,0.001665001665001665
4591,823,OFF-AR-10004022,2,3,4043,0.0007420232500618352
4592,823,OFF-BI-10000315,2,3,4043,0.0007420232500618352
4593,823,OFF-BI-10001670,2,3,4043,0.0007420232500618352
4594,823,OFF-LA-10000973,2,2,4043,0.0004946821667078902
4595,823,OFF-PA-10000533,2,2,4043,0.0004946821667078902
4596,823,OFF-ST-10000321,2,3,4043,0.0007420232500618352
4597,823,OFF-ST-10001580,2,3,4043,0.0007420232500618352
4598,823,OFF-ST-10002957,2,3,4043,0.0007420232500618352
4599,824,FUR-FU-10001876,1,2,3003,0.000666000666000666
4600,824,OFF-AP-10002403,2,3,4043,0.0007420232500618352
4601,824,OFF-AR-10003217,2,7,4043,0.0017313875834776156
4602,824,OFF-BI-10000014,2,1,4043,0.0002473410833539451
4603,824,OFF-LA-10000081,2,2,4043,0.0004946821667078902
4604,824,OFF-ST-10002554,2,5,4043,0.0012367054167697256
4605,824,TEC-AC-10002637,3,3,2257,0.001329198050509526
4606,824,TEC-AC-10003832,3,5,2257,0.002215330084182543
4607,824,TEC-MA-10003589,3,3,2257,0.001329198050509526
4608,826,FUR-FU-10004270,1,5,3003,0.001665001665001665
4609,826,FUR-TA-10001676,1,2,3003,0.000666000666000666
4610,826,FUR-TA-10003392,1,6,3003,0.001998001998001998
4611,826,FUR-TA-10003748,1,3,3003,0.000999000999000999
4612,826,OFF-BI-10001890,2,2,4043,0.0004946821667078902
4613,826,OFF-BI-10003784,2,5,4043,0.0012367054167697256
4614,826,OFF-PA-10001001,2,4,4043,0.0009893643334157804
4615,826,OFF-PA-10003641,2,3,4043,0.0007420232500618352
4616,826,OFF-PA-10003971,2,3,4043,0.0007420232500618352
4617,826,OFF-ST-10001505,2,1,4043,0.0002473410833539451
4618,826,TEC-PH-10001198,3,3,2257,0.001329198050509526
4619,826,TEC-PH-10001433,3,3,2257,0.001329198050509526
4620,827,FUR-FU-10001617,1,4,3003,0.001332001332001332
4621,827,FUR-FU-10004848,1,7,3003,0.002331002331002331
4622,827,OFF-AP-10001205,2,1,4043,0.0002473410833539451
4623,827,OFF-BI-10000773,2,2,4043,0.0004946821667078902
4624,827,OFF-FA-10004248,2,2,4043,0.0004946821667078902
4625,827,OFF-PA-10002581,2,2,4043,0.0004946821667078902
4626,827,TEC-AC-10004510,3,2,2257,0.0008861320336730173
4627,828,FUR-CH-10002084,1,4,3003,0.001332001332001332
4628,828,FUR-FU-10001940,1,8,3003,0.002664002664002664
4629,828,OFF-BI-10000309,2,7,4043,0.0017313875834776156
4630,828,OFF-LA-10003923,2,3,4043,0.0007420232500618352
4631,828,TEC-AC-10001767,3,5,2257,0.002215330084182543
4632,828,TEC-MA-10000488,3,5,2257,0.002215330084182543
4633,829,FUR-FU-10001488,1,2,3003,0.000666000666000666
4634,829,OFF-PA-10002751,2,3,4043,0.0007420232500618352
4635,829,OFF-PA-10002986,2,2,4043,0.0004946821667078902
4636,829,OFF-PA-10004451,2,2,4043,0.0004946821667078902
4637,829,OFF-ST-10000649,2,2,4043,0.0004946821667078902
4638,829,OFF-ST-10002011,2,3,4043,0.0007420232500618352
4639,829,TEC-AC-10001465,3,2,2257,0.0008861320336730173
4640,830,OFF-AP-10000390,2,4,4043,0.0009893643334157804
4641,830,OFF-AR-10000462,2,5,4043,0.0012367054167697256
4642,830,OFF-AR-10001955,2,5,4043,0.0012367054167697256
4643,830,OFF-AR-10003514,2,7,4043,0.0017313875834776156
4644,830,OFF-BI-10002353,2,6,4043,0.0014840465001236705
4645,830,OFF-BI-10002852,2,4,4043,0.0009893643334157804
4646,830,OFF-EN-10003134,2,1,4043,0.0002473410833539451
4647,830,OFF-PA-10001260,2,4,4043,0.0009893643334157804
4648,830,OFF-PA-10004327,2,2,4043,0.0004946821667078902
4649,830,OFF-ST-10001490,2,6,4043,0.0014840465001236705
4650,830,TEC-AC-10000991,3,2,2257,0.0008861320336730173
4651,830,TEC-PH-10001552,3,2,2257,0.0008861320336730173
4652,831,OFF-EN-10001535,2,2,4043,0.0004946821667078902
4653,831,OFF-PA-10003971,2,2,4043,0.0004946821667078902
4654,831,TEC-PH-10001795,3,2,2257,0.0008861320336730173
4655,832,OFF-PA-10002751,2,1,4043,0.0002473410833539451
4656,833,FUR-FU-10000320,1,3,3003,0.000999000999000999
4657,833,OFF-AP-10002222,2,1,4043,0.0002473410833539451
4658,833,OFF-AR-10001662,2,4,4043,0.0009893643334157804
4659,833,OFF-EN-10001141,2,5,4043,0.0012367054167697256
4660,833,OFF-ST-10004804,2,2,4043,0.0004946821667078902
4661,833,TEC-AC-10004518,3,6,2257,0.002658396101019052
4662,833,TEC-PH-10001835,3,4,2257,0.0017722640673460345
4663,835,FUR-FU-10002396,1,3,3003,0.000999000999000999
4664,835,FUR-FU-10002937,1,1,3003,0.000333000333000333
4665,835,OFF-AR-10002467,2,2,4043,0.0004946821667078902
4666,835,OFF-BI-10001718,2,3,4043,0.0007420232500618352
4667,835,OFF-BI-10002309,2,8,4043,0.001978728666831561
4668,835,OFF-BI-10004002,2,2,4043,0.0004946821667078902
4669,835,OFF-PA-10004983,2,6,4043,0.0014840465001236705
4670,835,TEC-AC-10003832,3,7,2257,0.0031014621178555605
4671,835,TEC-PH-10003988,3,5,2257,0.002215330084182543
4672,836,OFF-AR-10003856,2,3,4043,0.0007420232500618352
4673,836,OFF-AR-10004602,2,4,4043,0.0009893643334157804
4674,836,OFF-BI-10000301,2,4,4043,0.0009893643334157804
4675,836,OFF-BI-10001718,2,8,4043,0.001978728666831561
4676,836,OFF-BI-10002393,2,3,4043,0.0007420232500618352
4677,836,OFF-PA-10000697,2,4,4043,0.0009893643334157804
4678,837,FUR-FU-10002116,1,4,3003,0.001332001332001332
4679,837,OFF-LA-10002195,2,9,4043,0.002226069750185506
4680,837,OFF-PA-10004971,2,3,4043,0.0007420232500618352
4681,837,OFF-ST-10002574,2,4,4043,0.0009893643334157804
4682,838,FUR-FU-10003975,1,4,3003,0.001332001332001332
4683,838,FUR-FU-10004973,1,3,3003,0.000999000999000999
4684,838,OFF-BI-10000069,2,6,4043,0.0014840465001236705
4685,838,OFF-BI-10000279,2,1,4043,0.0002473410833539451
4686,838,OFF-BI-10001757,2,2,4043,0.0004946821667078902
4687,838,OFF-FA-10000936,2,3,4043,0.0007420232500618352
4688,838,OFF-LA-10002475,2,2,4043,0.0004946821667078902
4689,838,OFF-PA-10000791,2,8,4043,0.001978728666831561
4690,838,OFF-SU-10000381,2,7,4043,0.0017313875834776156
4691,839,OFF-PA-10004040,2,3,4043,0.0007420232500618352
4692,839,OFF-ST-10000604,2,3,4043,0.0007420232500618352
4693,840,FUR-CH-10003746,1,2,3003,0.000666000666000666
4694,840,FUR-FU-10000010,1,8,3003,0.002664002664002664
4695,840,FUR-FU-10002088,1,4,3003,0.001332001332001332
4696,840,OFF-AP-10001366,2,8,4043,0.001978728666831561
4697,840,OFF-AP-10001563,2,5,4043,0.0012367054167697256
4698,840,OFF-AR-10003056,2,5,4043,0.0012367054167697256
4699,840,OFF-BI-10002824,2,4,4043,0.0009893643334157804
4700,840,OFF-BI-10004817,2,1,4043,0.0002473410833539451
4701,840,OFF-ST-10004123,2,5,4043,0.0012367054167697256
4702,841,FUR-FU-10000576,1,5,3003,0.001665001665001665
4703,841,OFF-BI-10003638,2,7,4043,0.0017313875834776156
4704,841,OFF-BI-10004140,2,2,4043,0.0004946821667078902
4705,841,OFF-BI-10004728,2,4,4043,0.0009893643334157804
4706,841,TEC-PH-10001530,3,5,2257,0.002215330084182543
4707,842,OFF-BI-10000343,2,2,4043,0.0004946821667078902
4708,842,OFF-BI-10003429,2,3,4043,0.0007420232500618352
4709,842,OFF-PA-10000565,2,2,4043,0.0004946821667078902
4710,842,OFF-PA-10003591,2,9,4043,0.002226069750185506
4711,842,TEC-AC-10003832,3,2,2257,0.0008861320336730173
4712,842,TEC-MA-10000112,3,10,2257,0.004430660168365086
4713,842,TEC-PH-10003555,3,3,2257,0.001329198050509526
4714,843,FUR-TA-10003748,1,2,3003,0.000666000666000666
4715,843,OFF-AP-10003217,2,4,4043,0.0009893643334157804
4716,843,OFF-EN-10002973,2,6,4043,0.0014840465001236705
4717,843,OFF-LA-10004345,2,3,4043,0.0007420232500618352
4718,843,TEC-AC-10002399,3,5,2257,0.002215330084182543
4719,843,TEC-PH-10001336,3,2,2257,0.0008861320336730173
4720,843,TEC-PH-10001918,3,2,2257,0.0008861320336730173
4721,843,TEC-PH-10004614,3,5,2257,0.002215330084182543
4722,844,FUR-FU-10003691,1,3,3003,0.000999000999000999
4723,844,OFF-BI-10004308,2,1,4043,0.0002473410833539451
4724,844,OFF-PA-10000029,2,2,4043,0.0004946821667078902
4725,844,OFF-PA-10001526,2,1,4043,0.0002473410833539451
4726,844,TEC-CO-10004722,3,4,2257,0.0017722640673460345
4727,844,TEC-PH-10004080,3,3,2257,0.001329198050509526
4728,844,TEC-PH-10004165,3,9,2257,0.003987594151528578
4729,845,OFF-AR-10001860,2,3,4043,0.0007420232500618352
4730,845,OFF-PA-10004327,2,4,4043,0.0009893643334157804
4731,845,OFF-SU-10000898,2,5,4043,0.0012367054167697256
4732,846,FUR-FU-10000755,1,4,3003,0.001332001332001332
4733,846,OFF-PA-10002893,2,2,4043,0.0004946821667078902
4734,846,OFF-ST-10000689,2,9,4043,0.002226069750185506
4735,847,FUR-CH-10001973,1,5,3003,0.001665001665001665
4736,847,FUR-CH-10004860,1,6,3003,0.001998001998001998
4737,847,FUR-FU-10000629,1,3,3003,0.000999000999000999
4738,847,FUR-FU-10002088,1,3,3003,0.000999000999000999
4739,847,OFF-AP-10002082,2,2,4043,0.0004946821667078902
4740,847,OFF-AR-10001919,2,1,4043,0.0002473410833539451
4741,847,OFF-BI-10004728,2,2,4043,0.0004946821667078902
4742,847,OFF-FA-10003467,2,3,4043,0.0007420232500618352
4743,847,OFF-PA-10001293,2,7,4043,0.0017313875834776156
4744,847,OFF-PA-10002689,2,3,4043,0.0007420232500618352
4745,847,OFF-PA-10004040,2,3,4043,0.0007420232500618352
4746,847,OFF-PA-10004621,2,2,4043,0.0004946821667078902
4747,847,OFF-PA-10004675,2,2,4043,0.0004946821667078902
4748,847,OFF-ST-10000532,2,6,4043,0.0014840465001236705
4749,847,TEC-AC-10000580,3,1,2257,0.00044306601683650863
4750,847,TEC-AC-10001267,3,2,2257,0.0008861320336730173
4751,847,TEC-MA-10002428,3,3,2257,0.001329198050509526
4752,847,TEC-PH-10003885,3,4,2257,0.0017722640673460345
4753,848,FUR-CH-10002024,1,5,3003,0.001665001665001665
4754,848,FUR-FU-10002191,1,2,3003,0.000666000666000666
4755,848,FUR-FU-10003247,1,3,3003,0.000999000999000999
4756,848,OFF-PA-10000575,2,2,4043,0.0004946821667078902
4757,848,OFF-PA-10000994,2,3,4043,0.0007420232500618352
4758,848,OFF-PA-10001790,2,3,4043,0.0007420232500618352
4759,848,OFF-ST-10001496,2,9,4043,0.002226069750185506
4760,849,FUR-CH-10003833,1,8,3003,0.002664002664002664
4761,849,OFF-AP-10000891,2,2,4043,0.0004946821667078902
4762,849,OFF-AR-10003373,2,6,4043,0.0014840465001236705
4763,849,OFF-BI-10002215,2,4,4043,0.0009893643334157804
4764,849,OFF-PA-10001667,2,13,4043,0.003215434083601286
4765,849,OFF-PA-10003790,2,8,4043,0.001978728666831561
4766,849,OFF-SU-10001218,2,5,4043,0.0012367054167697256
4767,849,TEC-AC-10002217,3,7,2257,0.0031014621178555605
4768,849,TEC-MA-10001972,3,2,2257,0.0008861320336730173
4769,849,TEC-PH-10001817,3,1,2257,0.00044306601683650863
4770,850,FUR-FU-10001085,1,3,3003,0.000999000999000999
4771,850,OFF-AR-10003732,2,2,4043,0.0004946821667078902
4772,850,OFF-BI-10002414,2,3,4043,0.0007420232500618352
4773,850,OFF-BI-10002557,2,5,4043,0.0012367054167697256
4774,850,TEC-PH-10000984,3,5,2257,0.002215330084182543
4775,851,FUR-CH-10001215,1,2,3003,0.000666000666000666
4776,851,FUR-FU-10001037,1,5,3003,0.001665001665001665
4777,851,FUR-FU-10003247,1,8,3003,0.002664002664002664
4778,851,FUR-TA-10002645,1,10,3003,0.00333000333000333
4779,851,OFF-AP-10002684,2,3,4043,0.0007420232500618352
4780,851,OFF-AP-10003842,2,5,4043,0.0012367054167697256
4781,851,OFF-AR-10000940,2,5,4043,0.0012367054167697256
4782,851,OFF-AR-10003732,2,2,4043,0.0004946821667078902
4783,851,OFF-BI-10000831,2,3,4043,0.0007420232500618352
4784,851,OFF-BI-10000848,2,2,4043,0.0004946821667078902
4785,851,OFF-BI-10001658,2,2,4043,0.0004946821667078902
4786,851,OFF-BI-10001670,2,2,4043,0.0004946821667078902
4787,851,OFF-EN-10002600,2,9,4043,0.002226069750185506
4788,851,OFF-LA-10001297,2,6,4043,0.0014840465001236705
4789,851,OFF-PA-10000357,2,1,4043,0.0002473410833539451
4790,851,OFF-PA-10000994,2,6,4043,0.0014840465001236705
4791,851,OFF-PA-10004782,2,6,4043,0.0014840465001236705
4792,851,OFF-PA-10004888,2,7,4043,0.0017313875834776156
4793,851,OFF-ST-10000876,2,4,4043,0.0009893643334157804
4794,851,TEC-AC-10000109,3,7,2257,0.0031014621178555605
4795,851,TEC-AC-10003033,3,6,2257,0.002658396101019052
4796,851,TEC-CO-10001046,3,2,2257,0.0008861320336730173
4797,851,TEC-PH-10000441,3,1,2257,0.00044306601683650863
4798,851,TEC-PH-10002293,3,5,2257,0.002215330084182543
4799,852,FUR-CH-10000422,1,3,3003,0.000999000999000999
4800,852,FUR-FU-10001379,1,3,3003,0.000999000999000999
4801,852,OFF-BI-10002609,2,3,4043,0.0007420232500618352
4802,852,OFF-PA-10001846,2,4,4043,0.0009893643334157804
4803,852,OFF-PA-10004621,2,2,4043,0.0004946821667078902
4804,852,TEC-PH-10003215,3,6,2257,0.002658396101019052
4805,854,OFF-BI-10000138,2,3,4043,0.0007420232500618352
4806,854,OFF-BI-10001078,2,12,4043,0.002968093000247341
4807,854,OFF-PA-10000246,2,3,4043,0.0007420232500618352
4808,854,OFF-ST-10000736,2,1,4043,0.0002473410833539451
4809,855,FUR-TA-10001676,1,2,3003,0.000666000666000666
4810,856,FUR-BO-10000362,1,1,3003,0.000333000333000333
4811,856,FUR-FU-10000576,1,5,3003,0.001665001665001665
4812,856,FUR-FU-10002505,1,3,3003,0.000999000999000999
4813,856,FUR-FU-10003878,1,4,3003,0.001332001332001332
4814,856,FUR-FU-10004351,1,3,3003,0.000999000999000999
4815,856,FUR-TA-10002607,1,5,3003,0.001665001665001665
4816,856,OFF-AR-10004685,2,2,4043,0.0004946821667078902
4817,856,OFF-PA-10000349,2,3,4043,0.0007420232500618352
4818,856,OFF-PA-10000482,2,2,4043,0.0004946821667078902
4819,856,OFF-PA-10003349,2,5,4043,0.0012367054167697256
4820,856,TEC-MA-10003356,3,3,2257,0.001329198050509526
4821,856,TEC-PH-10000011,3,2,2257,0.0008861320336730173
4822,857,OFF-AP-10004859,2,4,4043,0.0009893643334157804
4823,857,OFF-AR-10000122,2,2,4043,0.0004946821667078902
