geography_id,country,city,state,postal_code,region
RS-19765_43302,United States,Marion,Ohio,43302,East
KC-16540_77041,United States,Houston,Texas,77041,Central
MB-17305_10009,United States,New York City,New York,10009,East
TN-21040_95336,United States,Manteca,California,95336,West
MC-18130_90004,United States,Los Angeles,California,90004,West
VF-21715_98115,United States,Seattle,Washington,98115,West
ES-14080_2908,United States,Providence,Rhode Island,2908,East
MK-17905_60653,United States,Chicago,Illinois,60653,Central
TM-21490_73120,United States,Oklahoma City,Oklahoma,73120,Central
RL-19615_60610,United States,Chicago,Illinois,60610,Central
NM-18520_6040,United States,Manchester,Connecticut,6040,East
EB-13930_54601,United States,La Crosse,Wisconsin,54601,Central
SG-20470_29501,United States,Florence,South Carolina,29501,South
ND-18370_85301,United States,Glendale,Arizona,85301,West
CM-11815_79907,United States,El Paso,Texas,79907,Central
EB-13870_78207,United States,San Antonio,Texas,78207,Central
HM-14860_90049,United States,Los Angeles,California,90049,West
SJ-20125_33023,United States,Miramar,Florida,33023,South
DM-12955_85204,United States,Mesa,Arizona,85204,West
MC-17575_28314,United States,Fayetteville,North Carolina,28314,South
DB-13660_77095,United States,Houston,Texas,77095,Central
NF-18595_95123,United States,San Jose,California,95123,West
NM-18445_67212,United States,Wichita,Kansas,67212,Central
AB-10255_90036,United States,Los Angeles,California,90036,West
MG-17650_49201,United States,Jackson,Michigan,49201,Central
SE-20110_83501,United States,Lewiston,Idaho,83501,West
AG-10765_23666,United States,Hampton,Virginia,23666,South
AS-10045_10035,United States,New York City,New York,10035,East
AR-10405_39401,United States,Hattiesburg,Mississippi,39401,South
AP-10720_19140,United States,Philadelphia,Pennsylvania,19140,East
JB-16000_19140,United States,Philadelphia,Pennsylvania,19140,East
TS-21430_90045,United States,Los Angeles,California,90045,West
NL-18310_94526,United States,Danville,California,94526,West
TC-21475_20016,United States,Washington,District Of Columbia,20016,East
MG-17650_53209,United States,Milwaukee,Wisconsin,53209,Central
MG-17890_21215,United States,Baltimore,Maryland,21215,East
BF-11170_28540,United States,Jacksonville,North Carolina,28540,South
MS-17770_14609,United States,Rochester,New York,14609,East
JE-15745_92054,United States,Oceanside,California,92054,West
HG-14965_39503,United States,Gulfport,Mississippi,39503,South
EP-13915_32216,United States,Jacksonville,Florida,32216,South
GH-14410_77070,United States,Houston,Texas,77070,Central
DS-13180_77095,United States,Houston,Texas,77095,Central
TH-21550_2149,United States,Everett,Massachusetts,2149,East
RM-19675_90049,United States,Los Angeles,California,90049,West
SF-20965_19805,United States,Wilmington,Delaware,19805,East
SO-20335_38401,United States,Columbia,Tennessee,38401,South
CK-12760_10011,United States,New York City,New York,10011,East
GA-14725_48858,United States,Mount Pleasant,Michigan,48858,Central
BD-11725_94122,United States,San Francisco,California,94122,West
DS-13180_94122,United States,San Francisco,California,94122,West
BS-11380_94122,United States,San Francisco,California,94122,West
JF-15565_23602,United States,Newport News,Virginia,23602,South
HA-14905_80525,United States,Fort Collins,Colorado,80525,West
Co-12640_98105,United States,Seattle,Washington,98105,West
BC-11125_10011,United States,New York City,New York,10011,East
EB-13840_23223,United States,Richmond,Virginia,23223,South
DB-13360_10009,United States,New York City,New York,10009,East
KB-16585_98103,United States,Seattle,Washington,98103,West
AH-10120_94110,United States,San Francisco,California,94110,West
GH-14410_8861,United States,Perth Amboy,New Jersey,8861,East
KT-16480_94110,United States,San Francisco,California,94110,West
KH-16330_61032,United States,Freeport,Illinois,61032,Central
SV-20785_19140,United States,Philadelphia,Pennsylvania,19140,East
PO-18850_32216,United States,Jacksonville,Florida,32216,South
AC-10450_33024,United States,Pembroke Pines,Florida,33024,South
KB-16585_98115,United States,Seattle,Washington,98115,West
DB-13555_76106,United States,Fort Worth,Texas,76106,Central
AG-10270_19120,United States,Philadelphia,Pennsylvania,19120,East
JF-15295_84321,United States,Logan,Utah,84321,West
RE-19450_13021,United States,Auburn,New York,13021,East
MV-18190_27604,United States,Raleigh,North Carolina,27604,South
GB-14530_19120,United States,Philadelphia,Pennsylvania,19120,East
HL-15040_47374,United States,Richmond,Indiana,47374,Central
BP-11155_17602,United States,Lancaster,Pennsylvania,17602,East
CT-11995_85705,United States,Tucson,Arizona,85705,West
JL-15835_48205,United States,Detroit,Michigan,48205,Central
JK-16120_78745,United States,Austin,Texas,78745,Central
DH-13075_77095,United States,Houston,Texas,77095,Central
AG-10900_6708,United States,Waterbury,Connecticut,6708,East
WB-21850_90049,United States,Los Angeles,California,90049,West
JO-15280_19120,United States,Philadelphia,Pennsylvania,19120,East
EJ-13720_77340,United States,Huntsville,Texas,77340,Central
AB-10105_97206,United States,Portland,Oregon,97206,West
LT-16765_80027,United States,Louisville,Colorado,80027,West
CM-12655_98115,United States,Seattle,Washington,98115,West
EM-13960_21215,United States,Baltimore,Maryland,21215,East
DJ-13420_94109,United States,San Francisco,California,94109,West
DE-13255_90004,United States,Los Angeles,California,90004,West
NR-18550_60505,United States,Aurora,Illinois,60505,Central
CK-12325_98103,United States,Seattle,Washington,98103,West
JF-15490_30605,United States,Athens,Georgia,30605,South
LB-16795_32712,United States,Apopka,Florida,32712,South
MP-18175_10009,United States,New York City,New York,10009,East
LH-16900_94110,United States,San Francisco,California,94110,West
SV-20935_75217,United States,Dallas,Texas,75217,Central
RB-19435_92105,United States,San Diego,California,92105,West
Dl-13600_10035,United States,New York City,New York,10035,East
PS-19045_4240,United States,Lewiston,Maine,4240,East
GT-14755_90805,United States,Long Beach,California,90805,West
CS-12355_98115,United States,Seattle,Washington,98115,West
JD-16060_55901,United States,Rochester,Minnesota,55901,Central
TS-21160_94110,United States,San Francisco,California,94110,West
BV-11245_98103,United States,Seattle,Washington,98103,West
DL-13495_99207,United States,Spokane,Washington,99207,West
EB-13870_37064,United States,Franklin,Tennessee,37064,South
ES-14020_38301,United States,Jackson,Tennessee,38301,South
JB-15925_78745,United States,Austin,Texas,78745,Central
SC-20380_33024,United States,Pembroke Pines,Florida,33024,South
EB-13870_19143,United States,Philadelphia,Pennsylvania,19143,East
TC-21475_61832,United States,Danville,Illinois,61832,Central
NR-18550_91911,United States,Chula Vista,California,91911,West
DB-13270_10009,United States,New York City,New York,10009,East
NS-18640_78207,United States,San Antonio,Texas,78207,Central
CS-11860_28540,United States,Jacksonville,North Carolina,28540,South
CC-12430_94109,United States,San Francisco,California,94109,West
AC-10450_85323,United States,Avondale,Arizona,85323,West
CM-12385_60610,United States,Chicago,Illinois,60610,Central
EK-13795_92025,United States,Escondido,California,92025,West
CK-12760_11561,United States,Long Beach,New York,11561,East
PK-19075_19711,United States,Newark,Delaware,19711,East
MH-18025_14215,United States,Buffalo,New York,14215,East
GB-14575_67212,United States,Wichita,Kansas,67212,Central
IM-15070_80906,United States,Colorado Springs,Colorado,80906,West
MM-18055_10011,United States,New York City,New York,10011,East
MF-18250_90036,United States,Los Angeles,California,90036,West
CK-12595_30062,United States,Marietta,Georgia,30062,South
MK-17905_32216,United States,Jacksonville,Florida,32216,South
MH-17455_19140,United States,Philadelphia,Pennsylvania,19140,East
NG-18430_90008,United States,Los Angeles,California,90008,West
PB-19210_19134,United States,Philadelphia,Pennsylvania,19134,East
RE-19450_54703,United States,Eau Claire,Wisconsin,54703,Central
TB-21625_90004,United States,Los Angeles,California,90004,West
MG-17695_19134,United States,Philadelphia,Pennsylvania,19134,East
LW-17125_6360,United States,Norwich,Connecticut,6360,East
PF-19120_78207,United States,San Antonio,Texas,78207,Central
NZ-18565_85364,United States,Yuma,Arizona,85364,West
JE-15610_90036,United States,Los Angeles,California,90036,West
JO-15145_40475,United States,Richmond,Kentucky,40475,South
TT-21220_10035,United States,New York City,New York,10035,East
MS-17365_54401,United States,Wausau,Wisconsin,54401,Central
MP-18175_94110,United States,San Francisco,California,94110,West
FH-14350_43017,United States,Dublin,Ohio,43017,East
SC-20050_42420,United States,Henderson,Kentucky,42420,South
NM-18520_43402,United States,Bowling Green,Ohio,43402,East
JO-15280_38109,United States,Memphis,Tennessee,38109,South
CC-12475_8701,United States,Lakewood,New Jersey,8701,East
MZ-17515_90008,United States,Los Angeles,California,90008,West
MS-17830_14609,United States,Rochester,New York,14609,East
GK-14620_97301,United States,Salem,Oregon,97301,West
MC-17275_99301,United States,Pasco,Washington,99301,West
LH-17155_94601,United States,Oakland,California,94601,West
SS-20140_60302,United States,Oak Park,Illinois,60302,Central
GK-14620_7960,United States,Morristown,New Jersey,7960,East
GM-14455_78745,United States,Austin,Texas,78745,Central
SH-19975_10011,United States,New York City,New York,10011,East
SC-20725_10024,United States,New York City,New York,10024,East
TT-21070_98103,United States,Seattle,Washington,98103,West
SC-20440_17602,United States,Lancaster,Pennsylvania,17602,East
KL-16645_77095,United States,Houston,Texas,77095,Central
KN-16390_43229,United States,Columbus,Ohio,43229,East
SL-20155_27707,United States,Durham,North Carolina,27707,South
PW-19240_32503,United States,Pensacola,Florida,32503,South
TB-21175_42420,United States,Henderson,Kentucky,42420,South
AH-10210_92804,United States,Anaheim,California,92804,West
SC-20695_48227,United States,Detroit,Michigan,48227,Central
RF-19345_30062,United States,Marietta,Georgia,30062,South
EH-13765_98103,United States,Seattle,Washington,98103,West
AC-10660_44134,United States,Parma,Ohio,44134,East
SG-20470_97030,United States,Gresham,Oregon,97030,West
CA-12310_92804,United States,Anaheim,California,92804,West
SH-20395_10035,United States,New York City,New York,10035,East
MC-17605_77070,United States,Houston,Texas,77070,Central
JE-15610_3301,United States,Concord,New Hampshire,3301,East
MS-17530_45014,United States,Fairfield,Ohio,45014,East
BH-11710_37604,United States,Johnson City,Tennessee,37604,South
ME-17725_98105,United States,Seattle,Washington,98105,West
MB-17305_77573,United States,League City,Texas,77573,Central
BM-11575_20877,United States,Gaithersburg,Maryland,20877,East
SC-20575_60653,United States,Chicago,Illinois,60653,Central
MH-18115_35810,United States,Huntsville,Alabama,35810,South
AR-10345_1841,United States,Lawrence,Massachusetts,1841,East
MO-17500_60623,United States,Chicago,Illinois,60623,Central
AD-10180_6824,United States,Fairfield,Connecticut,6824,East
KD-16345_10009,United States,New York City,New York,10009,East
FM-14215_98103,United States,Seattle,Washington,98103,West
ZC-21910_80013,United States,Aurora,Colorado,80013,West
KS-16300_84043,United States,Lehi,Utah,84043,West
DP-13390_35401,United States,Tuscaloosa,Alabama,35401,South
BD-11605_94109,United States,San Francisco,California,94109,West
IL-15100_19805,United States,Wilmington,Delaware,19805,East
LP-17095_47905,United States,Lafayette,Indiana,47905,Central
JH-15985_90278,United States,Redondo Beach,California,90278,West
JD-16015_98115,United States,Seattle,Washington,98115,West
DL-13330_10009,United States,New York City,New York,10009,East
NC-18415_48073,United States,Royal Oak,Michigan,48073,Central
AS-10225_94109,United States,San Francisco,California,94109,West
MS-17980_10009,United States,New York City,New York,10009,East
TS-21205_89031,United States,North Las Vegas,Nevada,89031,West
JK-15730_75007,United States,Carrollton,Texas,75007,Central
TC-21535_90008,United States,Los Angeles,California,90008,West
AB-10015_98103,United States,Seattle,Washington,98103,West
DP-13000_33311,United States,Fort Lauderdale,Florida,33311,South
CY-12745_38401,United States,Columbia,Tennessee,38401,South
BE-11455_2908,United States,Providence,Rhode Island,2908,East
KL-16555_32216,United States,Jacksonville,Florida,32216,South
PS-19045_92054,United States,Oceanside,California,92054,West
JR-16210_32216,United States,Jacksonville,Florida,32216,South
AH-10210_10024,United States,New York City,New York,10024,East
RW-19630_60610,United States,Chicago,Illinois,60610,Central
AH-10075_92646,United States,Huntington Beach,California,92646,West
IM-15070_92105,United States,San Diego,California,92105,West
CK-12760_37211,United States,Nashville,Tennessee,37211,South
AG-10390_10009,United States,New York City,New York,10009,East
CL-12700_80906,United States,Colorado Springs,Colorado,80906,West
AW-10930_94110,United States,San Francisco,California,94110,West
HG-14965_60653,United States,Chicago,Illinois,60653,Central
RB-19645_38109,United States,Memphis,Tennessee,38109,South
SZ-20035_10011,United States,New York City,New York,10011,East
KS-16300_27604,United States,Raleigh,North Carolina,27604,South
SC-20050_90045,United States,Los Angeles,California,90045,West
AB-10060_90004,United States,Los Angeles,California,90004,West
EH-14125_23602,United States,Newport News,Virginia,23602,South
CC-12475_90032,United States,Los Angeles,California,90032,West
TM-21010_39212,United States,Jackson,Mississippi,39212,South
SC-20695_47374,United States,Richmond,Indiana,47374,Central
Dp-13240_10035,United States,New York City,New York,10035,East
LR-17035_19134,United States,Philadelphia,Pennsylvania,19134,East
TS-21370_85023,United States,Phoenix,Arizona,85023,West
SW-20350_44105,United States,Cleveland,Ohio,44105,East
TH-21100_43615,United States,Toledo,Ohio,43615,East
SS-20410_90008,United States,Los Angeles,California,90008,West
MZ-17515_10011,United States,New York City,New York,10011,East
JE-15475_92037,United States,San Diego,California,92037,West
RF-19735_73120,United States,Oklahoma City,Oklahoma,73120,Central
CV-12295_60653,United States,Chicago,Illinois,60653,Central
VG-21790_94109,United States,San Francisco,California,94109,West
BB-11545_8360,United States,Vineland,New Jersey,8360,East
HR-14770_53209,United States,Milwaukee,Wisconsin,53209,Central
SC-20260_98115,United States,Seattle,Washington,98115,West
EG-13900_60540,United States,Naperville,Illinois,60540,Central
TS-21370_19805,United States,Wilmington,Delaware,19805,East
AI-10855_90036,United States,Los Angeles,California,90036,West
DD-13570_60610,United States,Chicago,Illinois,60610,Central
AB-10060_98198,United States,Des Moines,Washington,98198,West
KB-16240_19140,United States,Philadelphia,Pennsylvania,19140,East
JC-15775_30318,United States,Atlanta,Georgia,30318,South
AH-10465_75217,United States,Dallas,Texas,75217,Central
NM-18520_92553,United States,Moreno Valley,California,92553,West
TP-21130_40324,United States,Georgetown,Kentucky,40324,South
DL-12925_55407,United States,Minneapolis,Minnesota,55407,Central
CA-12265_19805,United States,Wilmington,Delaware,19805,East
SC-20380_27217,United States,Burlington,North Carolina,27217,South
TT-21460_90008,United States,Los Angeles,California,90008,West
MA-17560_48183,United States,Trenton,Michigan,48183,Central
JM-16195_94109,United States,San Francisco,California,94109,West
MB-18085_90049,United States,Los Angeles,California,90049,West
SV-20365_77070,United States,Houston,Texas,77070,Central
CG-12040_53209,United States,Milwaukee,Wisconsin,53209,Central
BD-11500_94122,United States,San Francisco,California,94122,West
JK-15640_44105,United States,Cleveland,Ohio,44105,East
JM-15580_28110,United States,Monroe,North Carolina,28110,South
SC-20230_1852,United States,Lowell,Massachusetts,1852,East
ME-17320_75081,United States,Dallas,Texas,75081,Central
KN-16390_19120,United States,Philadelphia,Pennsylvania,19120,East
HM-14860_80538,United States,Loveland,Colorado,80538,West
JM-15580_80538,United States,Loveland,Colorado,80538,West
KH-16690_2895,United States,Woonsocket,Rhode Island,2895,East
BK-11260_60610,United States,Chicago,Illinois,60610,Central
PN-18775_93309,United States,Bakersfield,California,93309,West
AZ-10750_75217,United States,Dallas,Texas,75217,Central
GM-14500_19140,United States,Philadelphia,Pennsylvania,19140,East
BM-11785_32725,United States,Deltona,Florida,32725,South
NH-18610_31907,United States,Columbus,Georgia,31907,South
PN-18775_37211,United States,Nashville,Tennessee,37211,South
EH-13765_19134,United States,Philadelphia,Pennsylvania,19134,East
HA-14905_60610,United States,Chicago,Illinois,60610,Central
AB-10150_75220,United States,Dallas,Texas,75220,Central
MS-17365_88220,United States,Carlsbad,New Mexico,88220,West
DD-13570_19134,United States,Philadelphia,Pennsylvania,19134,East
MT-17815_10009,United States,New York City,New York,10009,East
GM-14500_11572,United States,Oceanside,New York,11572,East
KB-16585_70506,United States,Lafayette,Louisiana,70506,South
DM-13015_10009,United States,New York City,New York,10009,East
BP-11185_92804,United States,Anaheim,California,92804,West
EP-13915_32725,United States,Deltona,Florida,32725,South
FG-14260_10009,United States,New York City,New York,10009,East
AB-10255_98103,United States,Seattle,Washington,98103,West
RD-19480_92105,United States,San Diego,California,92105,West
TS-21430_73120,United States,Oklahoma City,Oklahoma,73120,Central
JA-15970_10550,United States,Mount Vernon,New York,10550,East
SW-20455_94109,United States,San Francisco,California,94109,West
FP-14320_10009,United States,New York City,New York,10009,East
JL-15835_90045,United States,Los Angeles,California,90045,West
JL-15175_85224,United States,Chandler,Arizona,85224,West
JG-15160_11561,United States,Long Beach,New York,11561,East
SH-19975_94109,United States,San Francisco,California,94109,West
LS-17200_59601,United States,Helena,Montana,59601,West
CS-11860_10011,United States,New York City,New York,10011,East
KW-16570_63122,United States,Kirkwood,Missouri,63122,Central
GH-14410_60653,United States,Chicago,Illinois,60653,Central
AG-10495_85345,United States,Peoria,Arizona,85345,West
TS-21430_98103,United States,Seattle,Washington,98103,West
AJ-10945_48180,United States,Taylor,Michigan,48180,Central
SJ-20215_91104,United States,Pasadena,California,91104,West
SC-20020_48640,United States,Midland,Michigan,48640,Central
LA-16780_48205,United States,Detroit,Michigan,48205,Central
FC-14335_81001,United States,Pueblo,Colorado,81001,West
CA-12265_76706,United States,Waco,Texas,76706,Central
JH-15985_94109,United States,San Francisco,California,94109,West
AJ-10795_10024,United States,New York City,New York,10024,East
BT-11395_90036,United States,Los Angeles,California,90036,West
DJ-13510_2895,United States,Woonsocket,Rhode Island,2895,East
AG-10675_31907,United States,Columbus,Georgia,31907,South
JD-15790_32216,United States,Jacksonville,Florida,32216,South
EH-14125_19140,United States,Philadelphia,Pennsylvania,19140,East
ZC-21910_47201,United States,Columbus,Indiana,47201,Central
XP-21865_77506,United States,Pasadena,Texas,77506,Central
DK-12985_94122,United States,San Francisco,California,94122,West
CS-12250_29203,United States,Columbia,South Carolina,29203,South
AI-10855_98031,United States,Kent,Washington,98031,West
AA-10315_78664,United States,Round Rock,Texas,78664,Central
RE-19450_94601,United States,Oakland,California,94601,West
TM-21010_13021,United States,Auburn,New York,13021,East
YS-21880_19711,United States,Newark,Delaware,19711,East
AZ-10750_10024,United States,New York City,New York,10024,East
CM-12445_92374,United States,Redlands,California,92374,West
JB-16000_48066,United States,Roseville,Michigan,48066,Central
LC-16930_10011,United States,New York City,New York,10011,East
CA-12775_48205,United States,Detroit,Michigan,48205,Central
SR-20425_48234,United States,Detroit,Michigan,48234,Central
PP-18955_65807,United States,Springfield,Missouri,65807,Central
JM-15865_90036,United States,Los Angeles,California,90036,West
AS-10090_10011,United States,New York City,New York,10011,East
LS-16975_94109,United States,San Francisco,California,94109,West
SA-20830_93727,United States,Fresno,California,93727,West
LS-17200_71854,United States,Texarkana,Arkansas,71854,South
TM-21490_94110,United States,San Francisco,California,94110,West
TT-21265_46203,United States,Indianapolis,Indiana,46203,Central
DN-13690_21044,United States,Columbia,Maryland,21044,East
EB-14110_95123,United States,San Jose,California,95123,West
CM-11815_98115,United States,Seattle,Washington,98115,West
HM-14860_75007,United States,Carrollton,Texas,75007,Central
KM-16375_22204,United States,Arlington,Virginia,22204,South
BF-11020_90032,United States,Los Angeles,California,90032,West
JE-15745_60423,United States,Frankfort,Illinois,60423,Central
EJ-14155_98105,United States,Seattle,Washington,98105,West
BN-11470_19143,United States,Philadelphia,Pennsylvania,19143,East
EC-14050_31907,United States,Columbus,Georgia,31907,South
TT-21220_23464,United States,Virginia Beach,Virginia,23464,South
NP-18685_98198,United States,Des Moines,Washington,98198,West
AH-10195_18018,United States,Bethlehem,Pennsylvania,18018,East
CC-12145_73120,United States,Oklahoma City,Oklahoma,73120,Central
DL-13315_91730,United States,Rancho Cucamonga,California,91730,West
XP-21865_90032,United States,Los Angeles,California,90032,West
MA-17560_19120,United States,Philadelphia,Pennsylvania,19120,East
SZ-20035_77036,United States,Houston,Texas,77036,Central
CS-11845_98103,United States,Seattle,Washington,98103,West
MH-18115_10701,United States,Yonkers,New York,10701,East
CB-12025_94110,United States,San Francisco,California,94110,West
JO-15145_90008,United States,Los Angeles,California,90008,West
PA-19060_33142,United States,Miami,Florida,33142,South
SV-20785_5408,United States,Burlington,Vermont,5408,East
KL-16555_72701,United States,Fayetteville,Arkansas,72701,South
BC-11125_79762,United States,Odessa,Texas,79762,Central
PO-18850_23464,United States,Virginia Beach,Virginia,23464,South
AG-10675_53209,United States,Milwaukee,Wisconsin,53209,Central
SP-20860_55901,United States,Rochester,Minnesota,55901,Central
LH-17020_80027,United States,Louisville,Colorado,80027,West
AD-10180_94122,United States,San Francisco,California,94122,West
KT-16465_77036,United States,Houston,Texas,77036,Central
PJ-19015_33180,United States,Miami,Florida,33180,South
MC-18100_44256,United States,Medina,Ohio,44256,East
BO-11350_55113,United States,Roseville,Minnesota,55113,Central
DP-13000_77041,United States,Houston,Texas,77041,Central
TM-21490_10701,United States,Yonkers,New York,10701,East
DV-13045_92037,United States,San Diego,California,92037,West
AH-10690_22153,United States,Springfield,Virginia,22153,South
AB-10165_62521,United States,Decatur,Illinois,62521,Central
JS-15940_75043,United States,Garland,Texas,75043,Central
BV-11245_11572,United States,Oceanside,New York,11572,East
NC-18415_77095,United States,Houston,Texas,77095,Central
SU-20665_27834,United States,Greenville,North Carolina,27834,South
DJ-13510_94110,United States,San Francisco,California,94110,West
DL-12865_27405,United States,Greensboro,North Carolina,27405,South
Dp-13240_37918,United States,Knoxville,Tennessee,37918,South
TM-21010_68801,United States,Grand Island,Nebraska,68801,Central
TZ-21580_90712,United States,Lakewood,California,90712,West
SC-20260_1841,United States,Lawrence,Massachusetts,1841,East
LS-17230_90049,United States,Los Angeles,California,90049,West
MV-18190_77036,United States,Houston,Texas,77036,Central
BD-11620_10035,United States,New York City,New York,10035,East
CV-12295_10011,United States,New York City,New York,10011,East
KB-16315_19711,United States,Newark,Delaware,19711,East
ME-18010_98105,United States,Seattle,Washington,98105,West
AJ-10780_85254,United States,Scottsdale,Arizona,85254,West
DV-13465_11572,United States,Oceanside,New York,11572,East
JK-15325_75220,United States,Dallas,Texas,75220,Central
SH-20395_14609,United States,Rochester,New York,14609,East
SC-20725_90045,United States,Los Angeles,California,90045,West
CS-12250_55125,United States,Woodbury,Minnesota,55125,Central
LH-16900_60068,United States,Park Ridge,Illinois,60068,Central
YC-21895_75217,United States,Dallas,Texas,75217,Central
CY-12745_71203,United States,Monroe,Louisiana,71203,South
AH-10030_90004,United States,Los Angeles,California,90004,West
AR-10540_94109,United States,San Francisco,California,94109,West
SS-20590_94122,United States,San Francisco,California,94122,West
DW-13585_28314,United States,Fayetteville,North Carolina,28314,South
NC-18625_75217,United States,Dallas,Texas,75217,Central
CD-11920_67212,United States,Wichita,Kansas,67212,Central
DW-13195_97477,United States,Springfield,Oregon,97477,West
EH-13990_77041,United States,Houston,Texas,77041,Central
BD-11320_98103,United States,Seattle,Washington,98103,West
KH-16630_44312,United States,Akron,Ohio,44312,East
NH-18610_48237,United States,Oak Park,Michigan,48237,Central
AG-10495_77041,United States,Houston,Texas,77041,Central
RP-19855_98103,United States,Seattle,Washington,98103,West
NB-18655_19134,United States,Philadelphia,Pennsylvania,19134,East
JM-15580_90045,United States,Los Angeles,California,90045,West
DM-13525_77070,United States,Houston,Texas,77070,Central
CC-12220_19143,United States,Philadelphia,Pennsylvania,19143,East
GA-14725_72756,United States,Rogers,Arkansas,72756,South
CV-12805_90045,United States,Los Angeles,California,90045,West
NC-18535_98105,United States,Seattle,Washington,98105,West
GR-14560_19805,United States,Wilmington,Delaware,19805,East
JG-15805_84604,United States,Provo,Utah,84604,West
EB-13750_94110,United States,San Francisco,California,94110,West
MC-17605_90004,United States,Los Angeles,California,90004,West
BM-11650_43130,United States,Lancaster,Ohio,43130,East
HF-14995_90004,United States,Los Angeles,California,90004,West
ML-18265_98103,United States,Seattle,Washington,98103,West
AH-10195_10024,United States,New York City,New York,10024,East
TZ-21580_90045,United States,Los Angeles,California,90045,West
DM-13345_94109,United States,San Francisco,California,94109,West
TS-21505_88101,United States,Clovis,New Mexico,88101,West
TB-21625_67212,United States,Wichita,Kansas,67212,Central
LC-16870_60653,United States,Chicago,Illinois,60653,Central
AM-10360_68104,United States,Omaha,Nebraska,68104,Central
JE-15715_77041,United States,Houston,Texas,77041,Central
CS-11950_19134,United States,Philadelphia,Pennsylvania,19134,East
PF-19225_90045,United States,Los Angeles,California,90045,West
PJ-18835_40475,United States,Richmond,Kentucky,40475,South
JF-15490_6708,United States,Waterbury,Connecticut,6708,East
NM-18520_90045,United States,Los Angeles,California,90045,West
MH-17290_90036,United States,Los Angeles,California,90036,West
SZ-20035_94122,United States,San Francisco,California,94122,West
PR-18880_33710,United States,Saint Petersburg,Florida,33710,South
FC-14245_44107,United States,Lakewood,Ohio,44107,East
LH-16750_85224,United States,Chandler,Arizona,85224,West
RM-19675_90008,United States,Los Angeles,California,90008,West
DM-13525_32137,United States,Palm Coast,Florida,32137,South
EH-14185_10035,United States,New York City,New York,10035,East
TC-21295_33458,United States,Jupiter,Florida,33458,South
AI-10855_85301,United States,Glendale,Arizona,85301,West
JM-15535_10035,United States,New York City,New York,10035,East
BE-11335_77041,United States,Houston,Texas,77041,Central
DR-12880_10035,United States,New York City,New York,10035,East
TA-21385_66062,United States,Olathe,Kansas,66062,Central
KN-16705_89431,United States,Sparks,Nevada,89431,West
PJ-18835_61107,United States,Rockford,Illinois,61107,Central
MC-17605_19143,United States,Philadelphia,Pennsylvania,19143,East
BS-11755_98026,United States,Edmonds,Washington,98026,West
PK-19075_94122,United States,San Francisco,California,94122,West
TS-21205_28806,United States,Asheville,North Carolina,28806,South
BD-11725_90032,United States,Los Angeles,California,90032,West
TS-21340_85254,United States,Scottsdale,Arizona,85254,West
ST-20530_77095,United States,Houston,Texas,77095,Central
DB-13210_94109,United States,San Francisco,California,94109,West
KF-16285_92105,United States,San Diego,California,92105,West
JM-16195_45011,United States,Hamilton,Ohio,45011,East
TS-21505_80134,United States,Parker,Colorado,80134,West
YC-21895_68025,United States,Fremont,Nebraska,68025,Central
Dp-13240_55369,United States,Maple Grove,Minnesota,55369,Central
SJ-20500_19711,United States,Newark,Delaware,19711,East
KB-16240_33180,United States,Miami,Florida,33180,South
CS-12250_92105,United States,San Diego,California,92105,West
EB-13870_33142,United States,Miami,Florida,33142,South
PB-19150_33178,United States,Miami,Florida,33178,South
MT-18070_78207,United States,San Antonio,Texas,78207,Central
BF-11020_32216,United States,Jacksonville,Florida,32216,South
CG-12520_77070,United States,Houston,Texas,77070,Central
DH-13675_94122,United States,San Francisco,California,94122,West
SC-20440_19140,United States,Philadelphia,Pennsylvania,19140,East
HG-15025_43302,United States,Marion,Ohio,43302,East
MM-18055_10024,United States,New York City,New York,10024,East
TH-21115_19140,United States,Philadelphia,Pennsylvania,19140,East
JE-15745_90036,United States,Los Angeles,California,90036,West
PG-18820_30080,United States,Smyrna,Georgia,30080,South
MB-17305_94122,United States,San Francisco,California,94122,West
JD-16015_60653,United States,Chicago,Illinois,60653,Central
JH-15430_97504,United States,Medford,Oregon,97504,West
EN-13780_10009,United States,New York City,New York,10009,East
KC-16255_35810,United States,Huntsville,Alabama,35810,South
MS-17980_19134,United States,Philadelphia,Pennsylvania,19134,East
CK-12205_95051,United States,Santa Clara,California,95051,West
SJ-20125_90805,United States,Long Beach,California,90805,West
EA-14035_90008,United States,Los Angeles,California,90008,West
MG-17890_93101,United States,Santa Barbara,California,93101,West
AB-10255_10009,United States,New York City,New York,10009,East
SC-20260_32216,United States,Jacksonville,Florida,32216,South
TB-21355_75104,United States,Cedar Hill,Texas,75104,Central
JK-16090_68104,United States,Omaha,Nebraska,68104,Central
CK-12595_72209,United States,Little Rock,Arkansas,72209,South
SS-20590_68701,United States,Norfolk,Nebraska,68701,Central
MG-17890_3301,United States,Concord,New Hampshire,3301,East
JM-16195_84020,United States,Draper,Utah,84020,West
SG-20470_94109,United States,San Francisco,California,94109,West
DB-12970_77036,United States,Houston,Texas,77036,Central
JW-15220_36116,United States,Montgomery,Alabama,36116,South
KD-16495_39212,United States,Jackson,Mississippi,39212,South
IL-15100_89031,United States,North Las Vegas,Nevada,89031,West
JE-15610_30318,United States,Atlanta,Georgia,30318,South
SU-20665_60610,United States,Chicago,Illinois,60610,Central
